################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.7177266489821590E-01 a      1319     0    60     1    21
 -6.5975654791080440E-01 a      1320     0    60     1    22
  3.8013842158526917E-01 a      1321     0    61     1     1
 -2.0216757224049109E-01 a      1322     0    61     1     2
 -3.8143723519868522E-01 a      1323     0    61     1     3
 -8.5448709365952391E-01 a      1324     0    61     1     4
  2.6609590838848401E-01 a      1325     0    61     1     5
  4.2521864493926718E-02 a      1326     0    61     1     6
  1.0551399965974657E+00 a      1327     0    61     1     7
 -5.9998488235153757E-01 a      1328     0    61     1     8
  1.4304214883200819E+00 a      1329     0    61     1     9
 -1.9525304266566796E+00 a      1330     0    61     1    10
 -1.5427122047130987E-01 a      1331     0    61     1    11
  1.5218057008384451E+00 a      1332     0    61     1    12
  1.3902262998240600E+00 a      1333     0    61     1    13
  1.2255656471441438E+00 a      1334     0    61     1    14
  1.6660481609364617E+00 a      1335     0    61     1    15
 -1.0830731043675190E-01 a      1336     0    61     1    16
  8.9737765185764082E-02 a      1337     0    61     1    17
 -3.9546029782025377E-01 a      1338     0    61     1    18
 -1.4426840107974040E-01 a      1339     0    61     1    19
 -2.8964881585243074E-01 a      1340     0    61     1    20
  3.2550955848155338E-01 a      1341     0    61     1    21
 -2.0493564399805284E-01 a      1342     0    61     1    22
  3.8779491889690898E-01 a      1343     0    62     1     1
 -6.1625225562725383E-01 a      1344     0    62     1     2
 -1.3368508441770701E+00 a      1345     0    62     1     3
  1.9266324839447030E-01 a      1346     0    62     1     4
 -4.3446519260152228E-01 a      1347     0    62     1     5
 -1.0239114294179059E+00 a      1348     0    62     1     6
  1.9778712278685648E-01 a      1349     0    62     1     7
  1.5225864768273206E-01 a      1350     0    62     1     8
  4.9179136051260791E-01 a      1351     0    62     1     9
 -5.6310334975422116E-01 a      1352     0    62     1    10
  8.4191924768036042E-01 a      1353     0    62     1    11
 -2.6264641062975280E-01 a      1354     0    62     1    12
  5.0050649425542815E-01 a      1355     0    62     1    13
  1.2171111436718833E-01 a      1356     0    62     1    14
  7.4117257502426404E-01 a      1357     0    62     1    15
  2.2327443088628221E-01 a      1358     0    62     1    16
  1.3643593186655870E-01 a      1359     0    62     1    17
  4.7564671741567205E-01 a      1360     0    62     1    18
  2.7905616601899025E-01 a      1361     0    62     1    19
  4.5575967717904570E-01 a      1362     0    62     1    20
 -5.7375668786030809E-01 a      1363     0    62     1    21
  3.6710929313045965E-01 a      1364     0    62     1    22
 -7.4176725607869487E-01 a      1365     0    63     1     1
 -7.2188667691461572E-01 a      1366     0    63     1     2
 -2.6218355036427587E-01 a      1367     0    63     1     3
 -2.5941766152756573E-01 a      1368     0    63     1     4
 -1.2450880497095167E+00 a      1369     0    63     1     5
 -7.8448878618807238E-01 a      1370     0    63     1     6
  1.8551971382894841E+00 a      1371     0    63     1     7
 -7.1443117620219251E-02 a      1372     0    63     1     8
  7.3858194257737364E-01 a      1373     0    63     1     9
  1.2617279274987883E+00 a      1374     0    63     1    10
 -8.3137976851159257E-01 a      1375     0    63     1    11
 -1.1658454090834933E+00 a      1376     0    63     1    12
  9.7354508938426720E-01 a      1377     0    63     1    13
 -1.6595693327435959E-01 a      1378     0    63     1    14
  5.7564688365309846E-01 a      1379     0    63     1    15
 -7.9410139187199891E-01 a      1380     0    63     1    16
  2.6776498687468919E-01 a      1381     0    63     1    17
 -3.5909025983648074E-01 a      1382     0    63     1    18
  2.0999222668659587E-01 a      1383     0    63     1    19
 -1.4728918190792609E-01 a      1384     0    63     1    20
  3.3385763015575359E-01 a      1385     0    63     1    21
  2.4080800951257736E-01 a      1386     0    63     1    22
  1.7583755826883210E-01 a      1387     0    64     1     1
 -5.3694508088331527E-01 a      1388     0    64     1     2
 -1.1331604439782414E-01 a      1389     0    64     1     3
  8.5174005307014411E-01 a      1390     0    64     1     4
  1.4541780610076958E+00 a      1391     0    64     1     5
 -1.1463234325329756E+00 a      1392     0    64     1     6
  6.1475986690796802E-01 a      1393     0    64     1     7
  1.6392439095913244E-01 a      1394     0    64     1     8
  8.4111093319908112E-02 a      1395     0    64     1     9
  1.6812770956137488E+00 a      1396     0    64     1    10
  1.7140583395928919E+00 a      1397     0    64     1    11
  2.4190315731140730E+00 a      1398     0    64     1    12
 -4.2627257435138399E-01 a      1399     0    64     1    13
  4.8132832865146230E-01 a      1400     0    64     1    14
  3.1976997924239731E-01 a      1401     0    64     1    15
 -1.5358295914370285E-01 a      1402     0    64     1    16
 -1.3021279108538253E-01 a      1403     0    64     1    17
  5.4517457781946299E-01 a      1404     0    64     1    18
 -4.8636113499974520E-01 a      1405     0    64     1    19
  4.6860725349879029E-01 a      1406     0    64     1    20
 -5.4876541159678494E-01 a      1407     0    64     1    21
  3.7728763012957978E-01 a      1408     0    64     1    22
  7.9606279124037549E-01 a      1409     0    65     1     1
 -2.1180168770847461E+00 a      1410     0    65     1     2
  4.4346754389349020E-02 a      1411     0    65     1     3
  1.5886321021377647E-01 a      1412     0    65     1     4
 -2.8910838640857955E-01 a      1413     0    65     1     5
 -4.6693762353690837E-01 a      1414     0    65     1     6
 -3.1548559222413319E-01 a      1415     0    65     1     7
 -5.9346287193238578E-01 a      1416     0    65     1     8
 -5.4340645880830041E-01 a      1417     0    65     1     9
 -5.9598485831086623E-01 a      1418     0    65     1    10
 -1.0151013726876759E+00 a      1419     0    65     1    11
 -2.2054233796695377E-01 a      1420     0    65     1    12
 -7.5249239884563046E-01 a      1421     0    65     1    13
 -1.7436904209763210E-01 a      1422     0    65     1    14
  2.0974774952860678E-01 a      1423     0    65     1    15
 -3.6754190302588190E-02 a      1424     0    65     1    16
 -1.2888305396792084E+00 a      1425     0    65     1    17
  1.4824183716165748E-01 a      1426     0    65     1    18
  1.6022542152837727E-01 a      1427     0    65     1    19
 -6.9993507109900766E-02 a      1428     0    65     1    20
 -4.7432929866593426E-01 a      1429     0    65     1    21
  9.9130110183612036E-02 a      1430     0    65     1    22
 -5.7158183927866625E-02 a      1431     0    66     1     1
  1.0211182107575139E+00 a      1432     0    66     1     2
 -2.6289028554760635E-01 a      1433     0    66     1     3
  4.9819239408563154E-01 a      1434     0    66     1     4
  8.5655807176113097E-01 a      1435     0    66     1     5
  4.1181530971430563E-01 a      1436     0    66     1     6
  1.4056750597167533E-01 a      1437     0    66     1     7
 -7.1686817581802331E-01 a      1438     0    66     1     8
  2.0238512690114235E-01 a      1439     0    66     1     9
  3.5358169568414893E-01 a      1440     0    66     1    10
 -2.1494649068391167E-01 a      1441     0    66     1    11
 -3.5071702684086409E-01 a      1442     0    66     1    12
 -6.7913843151644704E-01 a      1443     0    66     1    13
 -7.2581107689016966E-01 a      1444     0    66     1    14
  7.1487048991575819E-01 a      1445     0    66     1    15
  4.8943312669675493E-01 a      1446     0    66     1    16
  1.1726203534324565E-01 a      1447     0    66     1    17
 -1.7721682245903285E+00 a      1448     0    66     1    18
 -3.4818047700007626E-01 a      1449     0    66     1    19
 -7.0968198068366972E-01 a      1450     0    66     1    20
 -1.0358378197869593E+00 a      1451     0    66     1    21
 -3.6901793160021935E-02 a      1452     0    66     1    22
 -3.9541500484692504E-01 a      1453     0    67     1     1
 -2.1668297395680122E-01 a      1454     0    67     1     2
 -4.5926320978950225E-01 a      1455     0    67     1     3
 -6.0219093961426895E-01 a      1456     0    67     1     4
  6.7373812946411316E-01 a      1457     0    67     1     5
 -6.8049215205724078E-01 a      1458     0    67     1     6
  4.3008447056395877E-01 a      1459     0    67     1     7
 -4.0361095793620505E-01 a      1460     0    67     1     8
  5.5708683841350493E-01 a      1461     0    67     1     9
 -1.8448538999506772E+00 a      1462     0    67     1    10
 -2.7271524059194413E-01 a      1463     0    67     1    11
 -1.7999474152704988E+00 a      1464     0    67     1    12
 -4.9185832496338000E-01 a      1465     0    67     1    13
  1.4126142210557630E-01 a      1466     0    67     1    14
 -9.5764609062601549E-02 a      1467     0    67     1    15
  7.9622036948610753E-01 a      1468     0    67     1    16
  4.6102523943400647E-01 a      1469     0    67     1    17
 -1.8446358215980148E+00 a      1470     0    67     1    18
 -1.7356664399920445E-02 a      1471     0    67     1    19
 -1.3101723132905909E+00 a      1472     0    67     1    20
  1.4477503759111601E-01 a      1473     0    67     1    21
 -3.5453339352016705E-01 a      1474     0    67     1    22
 -1.9757448432914235E+00 a      1475     0    68     1     1
 -2.0064331169161317E-01 a      1476     0    68     1     2
 -2.1167896646668476E+00 a      1477     0    68     1     3
 -2.6865742132581119E+00 a      1478     0    68     1     4
  2.6968905881868451E-02 a      1479     0    68     1     5
  1.0376592542319940E+00 a      1480     0    68     1     6
  1.6441563934850201E+00 a      1481     0    68     1     7
 -1.5486479129736901E+00 a      1482     0    68     1     8
 -1.7971748305605242E+00 a      1483     0    68     1     9
  1.0244414937055144E+00 a      1484     0    68     1    10
 -2.5061965207809460E+00 a      1485     0    68     1    11
 -1.4538213662641215E+00 a      1486     0    68     1    12
 -9.7474525147370927E-01 a      1487     0    68     1    13
 -2.9326409500040724E+00 a      1488     0    68     1    14
  2.8525732199926829E-01 a      1489     0    68     1    15
  2.4613152592003003E+00 a      1490     0    68     1    16
  8.5603710986081161E-01 a      1491     0    68     1    17
 -1.0782988945673828E+00 a      1492     0    68     1    18
  3.0693284958569396E+00 a      1493     0    68     1    19
  1.1792897674144849E+00 a      1494     0    68     1    20
 -7.6945109494128172E-01 a      1495     0    68     1    21
 -5.0092530564543758E-01 a      1496     0    68     1    22
  1.5723225172939876E+00 a      1497     0    69     1     1
  1.5331635205966931E-01 a      1498     0    69     1     2
  1.7052368229747494E+00 a      1499     0    69     1     3
 -1.2362453830775481E-01 a      1500     0    69     1     4
  1.7627616064917459E-01 a      1501     0    69     1     5
  8.9494733542005422E-01 a      1502     0    69     1     6
 -1.7955527699586724E+00 a      1503     0    69     1     7
  1.1031502431296394E+00 a      1504     0    69     1     8
  2.5727068852425554E+00 a      1505     0    69     1     9
 -1.8793124079821416E-01 a      1506     0    69     1    10
 -1.4634089956312299E+00 a      1507     0    69     1    11
 -3.3664458031538569E+00 a      1508     0    69     1    12
 -1.8592410941706619E+00 a      1509     0    69     1    13
  3.4672099686686013E+00 a      1510     0    69     1    14
  5.4082867356800941E+00 a      1511     0    69     1    15
 -2.3553120295661452E+00 a      1512     0    69     1    16
 -1.7013453304505770E+00 a      1513     0    69     1    17
 -2.5303205578692318E+00 a      1514     0    69     1    18
 -2.7376847713842558E+00 a      1515     0    69     1    19
  3.1662011863778386E-02 a      1516     0    69     1    20
 -2.2928315363496994E+00 a      1517     0    69     1    21
 -3.0101664752767845E+00 a      1518     0    69     1    22
  2.1756947248565983E+00 a      1519     0    70     1     1
  3.3271640514901551E-01 a      1520     0    70     1     2
 -1.7771367867786401E+00 a      1521     0    70     1     3
  5.9861470045534958E-02 a      1522     0    70     1     4
 -1.0127413765012621E+00 a      1523     0    70     1     5
  1.8899961508614427E-01 a      1524     0    70     1     6
  1.1725356612575391E+00 a      1525     0    70     1     7
  5.3320770438120180E-01 a      1526     0    70     1     8
 -6.6742319239932912E-01 a      1527     0    70     1     9
  7.0858444115431141E-01 a      1528     0    70     1    10
 -4.2285303486751359E-03 a      1529     0    70     1    11
