################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.5846142687712652E-01 a      2245     0   103     1     1
  4.9865145717961651E-01 a      2246     0   103     1     2
  1.2673083758416775E-01 a      2247     0   103     1     3
 -2.2432791108198549E+00 a      2248     0   103     1     4
 -8.4119785895739019E-01 a      2249     0   103     1     5
 -1.1317378761778167E-01 a      2250     0   103     1     6
 -8.1718829181967867E-01 a      2251     0   103     1     7
 -1.2668752878670013E+00 a      2252     0   103     1     8
  1.6678612287038014E-02 a      2253     0   103     1     9
  2.1032105782150215E-01 a      2254     0   103     1    10
 -2.7239023847523613E-01 a      2255     0   103     1    11
 -6.2155962241216681E-02 a      2256     0   103     1    12
 -2.8234913369784442E-01 a      2257     0   103     1    13
 -1.1149327894304202E+00 a      2258     0   103     1    14
 -6.5741451052705124E-01 a      2259     0   103     1    15
  3.8964655290971467E-01 a      2260     0   103     1    16
 -2.9604757090832903E-02 a      2261     0   103     1    17
 -1.4624745724717653E-01 a      2262     0   103     1    18
  5.9453272508556798E-01 a      2263     0   103     1    19
 -1.5295584958507916E-01 a      2264     0   103     1    20
  5.9039333960247187E-01 a      2265     0   103     1    21
  3.5934358149023815E-01 a      2266     0   103     1    22
  2.8817251420906981E-01 a      2267     0   104     1     1
  7.9372249952600493E-01 a      2268     0   104     1     2
 -9.9281851156426282E-01 a      2269     0   104     1     3
 -6.4020542011833503E-01 a      2270     0   104     1     4
  1.5313843398637625E+00 a      2271     0   104     1     5
  2.2767647920208309E-01 a      2272     0   104     1     6
 -6.2761776854918627E-01 a      2273     0   104     1     7
 -5.6242738991675578E-01 a      2274     0   104     1     8
  1.2521842489895851E+00 a      2275     0   104     1     9
 -5.1738309477344779E-01 a      2276     0   104     1    10
  4.5415959919693699E-01 a      2277     0   104     1    11
 -1.2164950466569759E+00 a      2278     0   104     1    12
 -3.1625225968561474E-02 a      2279     0   104     1    13
 -6.6070420116522122E-01 a      2280     0   104     1    14
 -6.4218729896015492E-01 a      2281     0   104     1    15
 -1.1414828746196555E+00 a      2282     0   104     1    16
 -9.0863347525947202E-01 a      2283     0   104     1    17
  7.0388324297475358E-01 a      2284     0   104     1    18
 -6.5772992324489177E-01 a      2285     0   104     1    19
  5.0095116818324081E-01 a      2286     0   104     1    20
  4.1983524212003015E-01 a      2287     0   104     1    21
 -3.1521469307513084E-01 a      2288     0   104     1    22
  1.8574561709321529E+00 a      2289     0   105     1     1
 -2.4331944423071922E-01 a      2290     0   105     1     2
 -1.4057732388319930E+00 a      2291     0   105     1     3
  9.1177055885394764E-01 a      2292     0   105     1     4
 -2.4549958074789197E-01 a      2293     0   105     1     5
  1.3352253102561775E+00 a      2294     0   105     1     6
  1.2269178095460151E-01 a      2295     0   105     1     7
  8.6843478467107105E-01 a      2296     0   105     1     8
 -1.1706865394765837E+00 a      2297     0   105     1     9
  2.2156002376341095E+00 a      2298     0   105     1    10
  2.5727418216795445E-01 a      2299     0   105     1    11
  5.7450305054839113E-01 a      2300     0   105     1    12
  3.3116528178764787E-01 a      2301     0   105     1    13
  3.0176967820254830E-01 a      2302     0   105     1    14
 -4.7808092584928641E-01 a      2303     0   105     1    15
 -4.8210690356937219E-01 a      2304     0   105     1    16
  7.4831630069266186E-02 a      2305     0   105     1    17
 -1.0723007097023274E-01 a      2306     0   105     1    18
 -1.1376999896925328E+00 a      2307     0   105     1    19
 -1.5639589454892031E-01 a      2308     0   105     1    20
 -8.1321913518599764E-01 a      2309     0   105     1    21
 -4.6881862813868486E-01 a      2310     0   105     1    22
  8.9298426962022082E-01 a      2311     0   106     1     1
  2.9375924636002265E-01 a      2312     0   106     1     2
  9.5059180953141686E-01 a      2313     0   106     1     3
 -1.7298116956384554E-01 a      2314     0   106     1     4
  6.8011030391532357E-01 a      2315     0   106     1     5
 -6.7701029082489339E-01 a      2316     0   106     1     6
 -2.3235548839373230E-01 a      2317     0   106     1     7
  7.6601009080474658E-01 a      2318     0   106     1     8
 -6.9165046984814060E-01 a      2319     0   106     1     9
  9.9079792883371998E-01 a      2320     0   106     1    10
 -3.1325129623646425E-01 a      2321     0   106     1    11
  8.2440094327198787E-01 a      2322     0   106     1    12
 -2.4586567015928970E-01 a      2323     0   106     1    13
 -1.5201728699042611E+00 a      2324     0   106     1    14
  1.8026851296749271E+00 a      2325     0   106     1    15
  1.2464609820594477E-01 a      2326     0   106     1    16
  5.7379585168491243E-01 a      2327     0   106     1    17
  1.4091051361318354E+00 a      2328     0   106     1    18
 -3.6140366904756624E-02 a      2329     0   106     1    19
  1.9936993332793342E+00 a      2330     0   106     1    20
 -1.1265573770050439E+00 a      2331     0   106     1    21
 -1.4978720206285340E-01 a      2332     0   106     1    22
 -1.5820288808065099E+00 a      2333     0   107     1     1
 -7.2988274132938202E-01 a      2334     0   107     1     2
 -2.0735518575578342E+00 a      2335     0   107     1     3
 -4.2386197440853912E-01 a      2336     0   107     1     4
  1.8942950276163406E+00 a      2337     0   107     1     5
 -6.2098643070801618E-01 a      2338     0   107     1     6
  1.8866680646436765E-01 a      2339     0   107     1     7
 -3.3666690889325870E+00 a      2340     0   107     1     8
 -1.2993984843776709E+00 a      2341     0   107     1     9
 -3.1835866755929204E-01 a      2342     0   107     1    10
 -4.9444339069088111E-01 a      2343     0   107     1    11
 -6.7021941816025266E-01 a      2344     0   107     1    12
  8.9972573988007398E-01 a      2345     0   107     1    13
  9.3638751653343655E-01 a      2346     0   107     1    14
  8.6270508402712442E-01 a      2347     0   107     1    15
 -7.6267745310013646E-01 a      2348     0   107     1    16
  1.1513697406909953E+00 a      2349     0   107     1    17
  7.6997562663487107E-01 a      2350     0   107     1    18
 -9.6028781477578096E-01 a      2351     0   107     1    19
 -6.5530840733478202E-01 a      2352     0   107     1    20
  5.1617821681127740E-01 a      2353     0   107     1    21
 -1.1602599065594003E-01 a      2354     0   107     1    22
 -1.9809565652328507E+00 a      2355     0   108     1     1
  1.8820607926569337E+00 a      2356     0   108     1     2
  5.5298657963246700E-01 a      2357     0   108     1     3
 -2.6154398612916006E+00 a      2358     0   108     1     4
  2.1215049879528483E+00 a      2359     0   108     1     5
 -1.0919392491591051E+00 a      2360     0   108     1     6
  1.0321446925752860E+00 a      2361     0   108     1     7
 -3.0165947387909881E-01 a      2362     0   108     1     8
 -1.0403628671356338E+00 a      2363     0   108     1     9
  1.1680488608085204E+00 a      2364     0   108     1    10
  1.7753245049970319E+00 a      2365     0   108     1    11
  7.9625412822659980E-01 a      2366     0   108     1    12
  1.0335699679794568E+00 a      2367     0   108     1    13
  1.5291764678757591E-01 a      2368     0   108     1    14
 -3.4687916407728325E-01 a      2369     0   108     1    15
 -2.2509718598886508E+00 a      2370     0   108     1    16
  5.0335188255641994E-01 a      2371     0   108     1    17
  7.0688539283160837E-02 a      2372     0   108     1    18
 -6.3487054717716385E-01 a      2373     0   108     1    19
  5.4924077719593445E-01 a      2374     0   108     1    20
  3.7793737946847111E-01 a      2375     0   108     1    21
  1.7282595057354571E+00 a      2376     0   108     1    22
  3.3981711222131277E+00 a      2377     0   109     1     1
  1.1831541855799343E-01 a      2378     0   109     1     2
  2.3900754468231695E+00 a      2379     0   109     1     3
 -1.2141814723152859E+00 a      2380     0   109     1     4
 -1.0392430528634800E+00 a      2381     0   109     1     5
  4.7944192165594096E-01 a      2382     0   109     1     6
 -6.5850975569993897E-01 a      2383     0   109     1     7
  1.5790780056122655E+00 a      2384     0   109     1     8
  2.5529369667978247E-01 a      2385     0   109     1     9
 -4.6091888843149770E-02 a      2386     0   109     1    10
 -1.1710776865858517E+00 a      2387     0   109     1    11
  6.1323190790879956E-01 a      2388     0   109     1    12
  1.3198716010696780E+00 a      2389     0   109     1    13
  1.3101578050136766E+00 a      2390     0   109     1    14
  2.4340268988501920E-01 a      2391     0   109     1    15
  1.4787725004874064E+00 a      2392     0   109     1    16
 -9.6725255464295412E-01 a      2393     0   109     1    17
  1.1429510726661516E+00 a      2394     0   109     1    18
 -4.1338647104850268E-01 a      2395     0   109     1    19
 -1.3815475391287058E+00 a      2396     0   109     1    20
 -2.6481667537376935E-01 a      2397     0   109     1    21
  1.3614795471272954E+00 a      2398     0   109     1    22
 -1.7004748609794804E+00 a      2399     0   110     1     1
  1.5041670561335514E+00 a      2400     0   110     1     2
  3.5651361073363023E-02 a      2401     0   110     1     3
 -1.1394994919821171E+00 a      2402     0   110     1     4
  1.0193410509776213E+00 a      2403     0   110     1     5
 -1.3863971735255268E-01 a      2404     0   110     1     6
  7.8136027291541066E-01 a      2405     0   110     1     7
  5.7001207956053823E-01 a      2406     0   110     1     8
 -1.4422426340722696E+00 a      2407     0   110     1     9
 -1.0870015001849633E+00 a      2408     0   110     1    10
  8.8747736851560155E-01 a      2409     0   110     1    11
 -4.9433845151342087E-01 a      2410     0   110     1    12
  4.4411578191737705E-01 a      2411     0   110     1    13
  5.3799272461564374E-01 a      2412     0   110     1    14
 -4.0527265055218586E-01 a      2413     0   110     1    15
 -2.9835625647735551E+00 a      2414     0   110     1    16
 -2.7674479495439669E-01 a      2415     0   110     1    17
 -9.3326207495010005E-01 a      2416     0   110     1    18
 -6.0987798139424165E-01 a      2417     0   110     1    19
  7.8299926491509464E-02 a      2418     0   110     1    20
 -9.4973109680366696E-01 a      2419     0   110     1    21
 -1.6716470293933158E-01 a      2420     0   110     1    22
  1.6423972027291731E+00 a      2421     0   111     1     1
 -7.1604252761702764E-02 a      2422     0   111     1     2
  1.2820393939927879E-01 a      2423     0   111     1     3
 -7.2493164802922982E-01 a      2424     0   111     1     4
 -1.6145516512002034E+00 a      2425     0   111     1     5
 -5.4898924543522409E-02 a      2426     0   111     1     6
  9.6150626552147644E-01 a      2427     0   111     1     7
 -2.7107334660873866E-01 a      2428     0   111     1     8
  5.3133584916312286E-03 a      2429     0   111     1     9
  2.0164923938512023E+00 a      2430     0   111     1    10
  4.4596266696255944E-02 a      2431     0   111     1    11
 -4.6267480841810704E-01 a      2432     0   111     1    12
  1.1377399357082838E+00 a      2433     0   111     1    13
 -1.1948130499260303E+00 a      2434     0   111     1    14
 -6.4951562464032264E-01 a      2435     0   111     1    15
  4.9111367642452192E-02 a      2436     0   111     1    16
  5.6246172945823592E-01 a      2437     0   111     1    17
 -2.2314033555737342E-02 a      2438     0   111     1    18
  5.3818887108648938E-01 a      2439     0   111     1    19
 -7.2523423719972321E-02 a      2440     0   111     1    20
 -3.4422382942653867E-01 a      2441     0   111     1    21
 -1.7002131682379653E+00 a      2442     0   111     1    22
  7.2370996916967287E-02 a      2443     0   112     1     1
  2.6373328423246933E+00 a      2444     0   112     1     2
  2.1932622760486012E-01 a      2445     0   112     1     3
 -1.4748218378760267E+00 a      2446     0   112     1     4
  1.4101406194646422E+00 a      2447     0   112     1     5
 -9.9620753610483903E-01 a      2448     0   112     1     6
  3.9432679732832887E-01 a      2449     0   112     1     7
  6.6436873473948299E-01 a      2450     0   112     1     8
 -2.8923635134394710E-01 a      2451     0   112     1     9
 -8.8265926715343168E-01 a      2452     0   112     1    10
 -1.7329491631914455E+00 a      2453     0   112     1    11
 -7.9039916712397773E-01 a      2454     0   112     1    12
 -4.5229354661658228E-02 a      2455     0   112     1    13
  9.8768666592838716E-01 a      2456     0   112     1    14
  2.1665661396188030E-01 a      2457     0   112     1    15
 -7.6970464145748582E-02 a      2458     0   112     1    16
 -2.8191566525984885E-01 a      2459     0   112     1    17
  9.9665324655587928E-01 a      2460     0   112     1    18
  4.3543511522652528E-01 a      2461     0   112     1    19
 -1.3100707178410342E-01 a      2462     0   112     1    20
  6.7208364058999182E-01 a      2463     0   112     1    21
