################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.8963534816882067E-01 a      2181     0   100     1     3
 -8.5636455356940888E-01 a      2182     0   100     1     4
 -5.1710903366671571E-02 a      2183     0   100     1     5
 -4.9643388255205284E-01 a      2184     0   100     1     6
  1.2723136407311386E+00 a      2185     0   100     1     7
  6.0438535852939845E-01 a      2186     0   100     1     8
  1.7028852115091606E+00 a      2187     0   100     1     9
  5.5117372011484944E-01 a      2188     0   100     1    10
  6.1351069024094407E-01 a      2189     0   100     1    11
 -5.6690143279133831E-01 a      2190     0   100     1    12
  1.5874318398156466E+00 a      2191     0   100     1    13
 -8.2871364958455251E-01 a      2192     0   100     1    14
 -2.0331660596878907E+00 a      2193     0   100     1    15
  3.8131400426316858E-01 a      2194     0   100     1    16
 -2.2621626176963733E-01 a      2195     0   100     1    17
 -3.8481701905426596E-01 a      2196     0   100     1    18
 -1.8127774760309201E-01 a      2197     0   100     1    19
 -4.3999103044787696E-01 a      2198     0   100     1    20
 -8.9974750545321014E-01 a      2199     0   100     1    21
  2.5151328679510021E-01 a      2200     0   100     1    22
 -1.0438802837879846E+00 a      2201     0   101     1     1
 -1.9934060626273442E-01 a      2202     0   101     1     2
  2.0509181056188433E-01 a      2203     0   101     1     3
 -7.6287053141779559E-01 a      2204     0   101     1     4
  1.3015605099581649E+00 a      2205     0   101     1     5
  5.4217658474308394E-01 a      2206     0   101     1     6
  3.8438933508541312E-01 a      2207     0   101     1     7
 -6.3025736171840974E-01 a      2208     0   101     1     8
 -5.0015277822295090E-01 a      2209     0   101     1     9
  1.1902051395416462E+00 a      2210     0   101     1    10
  5.5415066376350652E-01 a      2211     0   101     1    11
  2.0642315396914004E+00 a      2212     0   101     1    12
 -1.6824505025376049E+00 a      2213     0   101     1    13
 -6.5891467692437145E-01 a      2214     0   101     1    14
  1.0153956897348668E+00 a      2215     0   101     1    15
 -1.7319215550975331E+00 a      2216     0   101     1    16
  2.3888125354451559E-01 a      2217     0   101     1    17
  7.7211990238608630E-01 a      2218     0   101     1    18
 -7.8941416690208932E-02 a      2219     0   101     1    19
  3.6075228287642103E-01 a      2220     0   101     1    20
  8.7085631648632267E-01 a      2221     0   101     1    21
 -4.4026969279279193E-01 a      2222     0   101     1    22
  1.4092882196594687E+00 a      2223     0   102     1     1
  6.5093587452890200E-01 a      2224     0   102     1     2
  9.6031898052168196E-01 a      2225     0   102     1     3
  1.8442866799731303E-01 a      2226     0   102     1     4
  1.8473274360543918E-01 a      2227     0   102     1     5
 -3.8032233763412304E-01 a      2228     0   102     1     6
 -2.1295829574479860E-01 a      2229     0   102     1     7
 -2.7970614915352005E-01 a      2230     0   102     1     8
 -1.0562340025306369E+00 a      2231     0   102     1     9
  8.0552082820046236E-02 a      2232     0   102     1    10
 -3.0931154143260858E-01 a      2233     0   102     1    11
 -1.6738457945359162E+00 a      2234     0   102     1    12
  1.4614527545757590E+00 a      2235     0   102     1    13
  1.7649114990146075E-01 a      2236     0   102     1    14
 -2.5918478200119774E+00 a      2237     0   102     1    15
 -4.0125517999037830E-01 a      2238     0   102     1    16
 -4.9314267679270518E-01 a      2239     0   102     1    17
 -1.4736164944422594E+00 a      2240     0   102     1    18
 -4.1035317637789442E-01 a      2241     0   102     1    19
 -9.0702162326209401E-01 a      2242     0   102     1    20
 -8.7108202406648139E-01 a      2243     0   102     1    21
  4.7960260885557038E-01 a      2244     0   102     1    22
 -1.0672159970385098E+00 a      2245     0   103     1     1
  3.4035243373069590E-01 a      2246     0   103     1     2
  4.6306585317081955E-01 a      2247     0   103     1     3
 -5.5181059026183442E-02 a      2248     0   103     1     4
 -1.3820722437671842E+00 a      2249     0   103     1     5
 -6.8538695745756750E-01 a      2250     0   103     1     6
 -1.0388374202268931E+00 a      2251     0   103     1     7
 -9.7182384394004795E-01 a      2252     0   103     1     8
 -9.2445986810791780E-01 a      2253     0   103     1     9
  5.3819515844589805E-01 a      2254     0   103     1    10
 -1.6255214481411279E-01 a      2255     0   103     1    11
  1.2928390547340134E+00 a      2256     0   103     1    12
  3.9078238833595663E-01 a      2257     0   103     1    13
  9.3143782996189095E-01 a      2258     0   103     1    14
 -6.8791429537662818E-01 a      2259     0   103     1    15
  6.0038803319279806E-02 a      2260     0   103     1    16
  4.8371649951929208E-01 a      2261     0   103     1    17
  6.9371663720333221E-01 a      2262     0   103     1    18
  3.6705053052663811E-01 a      2263     0   103     1    19
 -6.1058525641406247E-01 a      2264     0   103     1    20
  1.1633560042348981E-01 a      2265     0   103     1    21
 -2.3624049109778833E-02 a      2266     0   103     1    22
 -1.9566675020955077E-01 a      2267     0   104     1     1
  6.1006860149909481E-01 a      2268     0   104     1     2
 -3.4673365363551195E-01 a      2269     0   104     1     3
  5.6306290297160985E-02 a      2270     0   104     1     4
 -2.7030160508641043E-01 a      2271     0   104     1     5
 -1.8160973940695067E-02 a      2272     0   104     1     6
  1.5567300066465117E-01 a      2273     0   104     1     7
  6.8960765766278243E-01 a      2274     0   104     1     8
  1.5583153876511497E+00 a      2275     0   104     1     9
 -2.8042877728151527E-01 a      2276     0   104     1    10
 -4.8769376986693819E-01 a      2277     0   104     1    11
 -1.2088718751389491E+00 a      2278     0   104     1    12
 -2.5171427294591067E+00 a      2279     0   104     1    13
  1.0224938389430498E-02 a      2280     0   104     1    14
 -7.2331161889528983E-01 a      2281     0   104     1    15
 -1.1860579766672621E+00 a      2282     0   104     1    16
 -6.4457626723829042E-01 a      2283     0   104     1    17
  5.3166334487986722E-01 a      2284     0   104     1    18
  5.4083448689500624E-01 a      2285     0   104     1    19
 -8.4549873687610377E-01 a      2286     0   104     1    20
  8.1629237389837717E-01 a      2287     0   104     1    21
  3.9414001056768921E-01 a      2288     0   104     1    22
 -1.1730430086040626E+00 a      2289     0   105     1     1
  4.7459890903474877E-01 a      2290     0   105     1     2
  9.5449313722096585E-01 a      2291     0   105     1     3
  6.0252464625702364E-02 a      2292     0   105     1     4
  1.3183989693419320E+00 a      2293     0   105     1     5
 -4.9159729086639997E-01 a      2294     0   105     1     6
  8.0925726404964649E-01 a      2295     0   105     1     7
 -6.1662574481286603E-01 a      2296     0   105     1     8
 -8.7763639791989634E-01 a      2297     0   105     1     9
  9.4265403509734849E-02 a      2298     0   105     1    10
 -5.9006957952854189E-01 a      2299     0   105     1    11
 -9.6720737793744127E-01 a      2300     0   105     1    12
 -5.5879789281104864E-01 a      2301     0   105     1    13
  2.4329897683458862E-01 a      2302     0   105     1    14
  5.9504996427302037E-01 a      2303     0   105     1    15
 -3.1264792699360550E-01 a      2304     0   105     1    16
 -7.5316918874711947E-01 a      2305     0   105     1    17
  2.3856468538370007E-01 a      2306     0   105     1    18
 -1.0706934997657096E+00 a      2307     0   105     1    19
  8.1743532649643003E-01 a      2308     0   105     1    20
 -1.2227045910484860E-02 a      2309     0   105     1    21
 -9.3428681920231127E-01 a      2310     0   105     1    22
 -1.8272509279758881E-01 a      2311     0   106     1     1
 -4.2596797880621061E-02 a      2312     0   106     1     2
 -4.3602102355148420E-01 a      2313     0   106     1     3
  6.2155235357382832E-01 a      2314     0   106     1     4
 -2.5489077864173287E-01 a      2315     0   106     1     5
 -3.8728758404209712E-01 a      2316     0   106     1     6
 -2.7633389727634622E-01 a      2317     0   106     1     7
  3.8976725029655257E-01 a      2318     0   106     1     8
 -8.4311441209470428E-01 a      2319     0   106     1     9
 -9.6468911721292527E-01 a      2320     0   106     1    10
  1.3450399853233947E+00 a      2321     0   106     1    11
  3.9885431932440607E-01 a      2322     0   106     1    12
 -2.3881791317438683E-01 a      2323     0   106     1    13
 -9.8051515530546779E-02 a      2324     0   106     1    14
 -1.8749329758401722E-02 a      2325     0   106     1    15
  8.0642568741916565E-01 a      2326     0   106     1    16
 -9.8345872866200745E-01 a      2327     0   106     1    17
  2.4311355340875901E-01 a      2328     0   106     1    18
  3.3859075888507345E-01 a      2329     0   106     1    19
 -4.2608338975616705E-01 a      2330     0   106     1    20
  5.5157345299253568E-01 a      2331     0   106     1    21
 -7.2636492283076526E-01 a      2332     0   106     1    22
  9.3498907079296190E-01 a      2333     0   107     1     1
  7.1755142816035433E-01 a      2334     0   107     1     2
  4.0211627355739304E-01 a      2335     0   107     1     3
 -6.7135506787971824E-02 a      2336     0   107     1     4
  2.1245954879373130E+00 a      2337     0   107     1     5
 -2.1209619232959370E-01 a      2338     0   107     1     6
 -7.2435710086502503E-01 a      2339     0   107     1     7
 -8.1796290524358062E-01 a      2340     0   107     1     8
 -2.2926534874749482E-01 a      2341     0   107     1     9
  4.9720146536281912E-01 a      2342     0   107     1    10
  3.0558180914743593E-01 a      2343     0   107     1    11
  4.4378490574309964E-01 a      2344     0   107     1    12
 -4.4692140854127571E-01 a      2345     0   107     1    13
 -1.0476970389238272E+00 a      2346     0   107     1    14
 -5.7021445913014102E-01 a      2347     0   107     1    15
 -8.1569837549587323E-03 a      2348     0   107     1    16
 -5.6731935920560328E-01 a      2349     0   107     1    17
  7.4103722093046986E-01 a      2350     0   107     1    18
 -4.1878475048427410E-01 a      2351     0   107     1    19
  1.4618326929854933E-01 a      2352     0   107     1    20
  3.6998018440924457E-01 a      2353     0   107     1    21
 -2.2696940835743548E-01 a      2354     0   107     1    22
 -4.8194652240490260E-01 a      2355     0   108     1     1
  2.9614063952102759E-01 a      2356     0   108     1     2
  5.5539930773031210E-01 a      2357     0   108     1     3
 -7.0397527040698837E-01 a      2358     0   108     1     4
  7.8860261475004936E-03 a      2359     0   108     1     5
 -1.4569268893454204E-01 a      2360     0   108     1     6
 -1.0816331574374016E-01 a      2361     0   108     1     7
 -9.6318553890090197E-01 a      2362     0   108     1     8
  2.4905459893718715E+00 a      2363     0   108     1     9
  3.7335414555207159E-04 a      2364     0   108     1    10
 -2.7371347741829016E-01 a      2365     0   108     1    11
 -9.2135262235234860E-01 a      2366     0   108     1    12
 -4.3628429184375389E-01 a      2367     0   108     1    13
 -9.3632589282426584E-02 a      2368     0   108     1    14
 -1.3022671391047758E+00 a      2369     0   108     1    15
  2.8051359816180815E-01 a      2370     0   108     1    16
 -1.3086269535613773E-01 a      2371     0   108     1    17
 -9.2097340157866792E-01 a      2372     0   108     1    18
 -3.5452322492609084E-01 a      2373     0   108     1    19
  2.6193338444449942E-02 a      2374     0   108     1    20
  6.0609712283728268E-01 a      2375     0   108     1    21
 -7.2615385661637766E-01 a      2376     0   108     1    22
 -4.8199875645003537E-01 a      2377     0   109     1     1
 -1.0374474176898556E+00 a      2378     0   109     1     2
 -4.9068887633545977E-01 a      2379     0   109     1     3
  4.7281984279442885E-01 a      2380     0   109     1     4
  2.2255550202407698E-01 a      2381     0   109     1     5
 -2.1418200136048000E+00 a      2382     0   109     1     6
  7.7167166581559810E-01 a      2383     0   109     1     7
  3.4568101473587315E-01 a      2384     0   109     1     8
  1.6218599353578922E-01 a      2385     0   109     1     9
  1.0413276662998590E+00 a      2386     0   109     1    10
  1.0242458162462866E+00 a      2387     0   109     1    11
 -1.1944606538451081E+00 a      2388     0   109     1    12
 -1.3225906453130702E+00 a      2389     0   109     1    13
  4.8194389509507557E-01 a      2390     0   109     1    14
 -1.6691934046027608E+00 a      2391     0   109     1    15
 -1.6307616616172089E+00 a      2392     0   109     1    16
 -3.6941472230321837E-01 a      2393     0   109     1    17
 -3.9689089297371760E-01 a      2394     0   109     1    18
  3.0896346027926208E-02 a      2395     0   109     1    19
  1.0281232960144153E-01 a      2396     0   109     1    20
 -4.1009582355474132E-02 a      2397     0   109     1    21
 -1.8085053434172993E+00 a      2398     0   109     1    22
  2.4101333041870796E+00 a      2399     0   110     1     1
  1.9487124312576381E-03 a      2400     0   110     1     2
